tra_loss,tra_oa,tra_miou,val_loss,val_oa,val_miou
0.5566021044339452,0.62652067307915,0.46995161526969503,0.579781880745521,0.7035122169898107,0.3932331112714914
0.32679952095661846,0.5028769735779081,0.4518479470695768,0.4017022091608781,0.5839394514377301,0.3916335931191078
0.22237728828830378,0.6539397346121925,0.46622950583696365,0.35753541038586545,0.8324028253555298,0.43176400661468506
0.22353980876505375,0.6478526081357684,0.4623649652515139,0.7089034548172584,0.5070161865307734,0.39163240561118495
0.2211042999156884,0.7793533259204456,0.538894564977714,0.35533684492111206,0.8567782227809613,0.5150321676180913
0.19682715513876506,0.7764076696974891,0.5577040037938527,0.630854952793855,0.5455052394133347,0.39197651698039127
0.19268433643238886,0.7692329990012305,0.5770244300365448,0.3644623114512517,0.8279731479974893,0.47531449794769287
0.20832626188972167,0.7159647686140878,0.5464405353580203,0.36872591880651623,0.7039415744634775,0.42189080669329715
0.22131012619606086,0.7789166037525449,0.5461962808455739,0.4933862021336189,0.3916314198420598,0.3916314198420598
0.22389094904065132,0.7485365463154656,0.5181293146950858,0.48040704543773943,0.70077717762727,0.4010019325293027
0.2033522560128144,0.7847920720066343,0.5981538625700134,0.4526737080170558,0.7032985137059138,0.41764409037736744
0.22401284918721234,0.7547962622983115,0.5671045035123825,0.48404309382805455,0.7018248117887057,0.4078520421798413
0.23228834995201655,0.7446147054433823,0.5154239237308502,0.42947981220025283,0.6997336103365972,0.3943140437969795
0.24454595467873982,0.7437649135078702,0.5383078551718167,0.36056965589523315,0.7036728125352126,0.4276021237556751
0.212823944698487,0.7555239147373608,0.5772069309438977,0.3784644970527062,0.7060977037136371,0.43964444215481097
0.19821689065013612,0.7484187175120626,0.5824215656944683,0.5040851991910201,0.7040592340322641,0.42433507855121905
0.17566445576293127,0.7822776990277427,0.5763627461024693,0.42800888419151306,0.7003125777611365,0.4073384381257571
0.2004156501165458,0.7935650572180748,0.5707162150314876,0.3848782961185162,0.7011204728713403,0.4080354433793288
0.21561558651072638,0.7980386699948993,0.5530697596924645,0.3279592257279616,0.8625448758785541,0.5029639326609098
0.2407017403415271,0.7803526648453304,0.5225852472441537,0.33378812899956334,0.699710149031419,0.3997651751224811
0.23345202367220605,0.7857981377414295,0.5362473790134702,0.4903453840659215,0.7019237142342788,0.41083115110030544
0.21957263350486755,0.7529983105404037,0.5703879541584423,0.40400866820262027,0.705390976025508,0.43560763047291684
0.19788559938647918,0.7693382980568069,0.592534734734467,0.3723706373801598,0.8651457520631644,0.46993276476860046
0.22023491454975946,0.7302677940045085,0.5575053851519313,0.4170736257846539,0.6609806097470797,0.39241727728110093
0.21864785546702997,0.7471703280295644,0.5426611879042217,0.516236798121379,0.7818139012043293,0.4376475100333874
0.20663426710026606,0.7124788931437901,0.5709509232214519,0.38577942894055295,0.7366958902432368,0.40062282864864057
0.18623459844716958,0.7556703367403576,0.5710148715547153,0.48697567215332616,0.6994988322257996,0.3988553789945749
0.2132852915674448,0.7704094435487475,0.5431324392557144,0.3307865032782921,0.6993171847783602,0.4016534961186923
0.2118446614061083,0.7413024593676839,0.5582851522735187,0.303645310493616,0.9020004960206839,0.5119056609960703
0.21310057105230434,0.7585302410381181,0.5391608976892063,0.5450599033098954,0.6610539051202627,0.39288953175911534
0.2109150689627443,0.7757803999951908,0.5239096102969987,0.399006907756512,0.7064670095076928,0.44280001062613267
0.2174525990017823,0.7761561828000205,0.6044832191296986,0.4213818357541011,0.7005375715402457,0.40180259026013887
0.192288178684456,0.7464587656514985,0.5401156523397991,0.5891687273979187,0.3916314198420598,0.3916314198420598
0.19825738136257445,0.7615704217127391,0.5432194162692342,0.48083399809323824,0.6992215376633865,0.39961720888431257
0.19651224597224168,0.7774705801691327,0.5931636052472251,0.4997652448140658,0.7013286902354314,0.4171239917094891
0.19216268669281686,0.8097452617117337,0.5963862804429871,0.3435408358390515,0.708181218459056,0.47493247573192304
0.21205245916332519,0.7735917770436832,0.5819042463387761,0.39434696848575884,0.7007187742453355,0.4065223290370061
0.18869999583278382,0.7843183523842266,0.5809633966003146,0.37813835189892697,0.70720557983105,0.4454056918621063
0.19403866212815046,0.7808286994695663,0.580955445766449,0.3611251413822174,0.7048300367135268,0.4323765062368833
0.2108415953282799,0.7898917496204376,0.5643933628286634,0.42687572882725644,0.7024896970162025,0.4225893456202287
0.20205158607235976,0.7909594987119947,0.5801248177886009,0.4348510985191052,0.6988066251461322,0.40298126064814055
0.20373083438192094,0.8071861937642097,0.5668370297976902,0.33217617869377136,0.704351347226363,0.43678684876515317
0.22226633078285626,0.747425975544112,0.5861590281128883,0.3857500713605147,0.6974618343206552,0.39939602980246913
0.20972895116678306,0.7842070588043758,0.5354879934872899,0.46454984637407154,0.6996163129806519,0.4006911126466898
0.19155380449124745,0.7645886061447007,0.5676288498299462,0.3463590076336494,0.7010752696257371,0.41979260169542754
0.2143454392041479,0.7964349016547203,0.5674287389431681,0.5212015532530271,0.7004464268684387,0.4020329392873324
0.2253464311361313,0.7949899914009231,0.5834198253495353,0.5340376633864182,0.6609249481788049,0.39204925527939427
0.22276315013212816,0.8319304500307355,0.5698351934552193,0.34372445940971375,0.9036959088765658,0.4949366266910846
0.19804243929684162,0.7395983125482287,0.5956178658774921,0.37012292788578915,0.8572819324640127,0.4282655074046208
0.20009467910443032,0.8245712635772569,0.5849181956478527,0.4460149865884047,0.7061650248674246,0.4443844258785248
0.17494619730859995,0.8206186188118798,0.6030504778027534,0.4481247136226067,0.8153480474765484,0.40771373418661266
0.1702933737209865,0.7915288188627788,0.6292322554758617,0.4991435775390038,0.6975573255465581,0.4039219640768491
0.18846089100199087,0.8012589354600225,0.5804006276386124,0.41016776057390064,0.7025124912078564,0.43791907796492946
0.21337264190827096,0.7921578149710383,0.5979677981563977,0.3430737784275642,0.806409226014064,0.4848015629328214
0.20284396829083562,0.7918630093336105,0.5736801656229156,0.39548402566176194,0.7000181583257822,0.40173946206386274
0.2037390773849828,0.8190299517342022,0.5957174961056028,0.39693151299770063,0.8566858814312861,0.4263124167919159
0.17483273108622857,0.8136839206729617,0.6333294202174459,0.3372450597011126,0.8929943763292753,0.4586543096945836
0.17943888876054967,0.8041332725967679,0.6178575051682336,0.4391648563054892,0.8965386060568002,0.44782504439353943
0.18832441100052424,0.7501902835709708,0.5884493610688618,0.43101300872289217,0.7768544783959022,0.40505377833659834
0.18863072858325072,0.8019893914461136,0.589739730315549,0.46774452466231126,0.7051703929901123,0.43534844655257005
0.20966878160834312,0.7727691254445485,0.5909571988242013,0.46221034343426043,0.622494427057413,0.39225353873693025
0.2107130762721811,0.7390090695449284,0.5397294781037739,0.3841829529175392,0.7107818676875188,0.46746764274743885
0.17523636562483652,0.7996143805129188,0.6268532936062131,0.39020583033561707,0.7109396365972666,0.46845922103294957
0.20561241198863303,0.7977233763251986,0.5841479514326368,0.38205885199400097,0.7017338963655325,0.4203462600708008
