tra_loss,tra_oa,tra_miou,val_loss,val_oa,val_miou
0.3653542520823302,0.8288447316046115,0.7279380526807573,0.14045888815934843,0.9414026966461768,0.8559897817098178
0.1252420107247653,0.9405261189849289,0.8822584019766914,0.09871112326016793,0.9393953864391034,0.8947736024856567
0.09967273487536996,0.9443791287916677,0.895030904699255,0.09485710354951712,0.9382661901987516,0.8972717477725103
0.10243687930482405,0.9416304716357479,0.891340434551239,0.09311938400451954,0.9550003042587867,0.8991856345763574
0.09694795300149256,0.947776828651075,0.902985730656871,0.10664754217633834,0.9649610244310819,0.8917082502291753
0.08695168406875045,0.9522093700038062,0.9078852203157213,0.08044798041765507,0.9614914884934058,0.9110629100065964
0.0871566348467712,0.950731263116554,0.9085568719440036,0.09174416328851993,0.9506775232461783,0.9005522682116582
0.08006082730436767,0.9594994176317144,0.9209900752261833,0.07346766757277343,0.9480072810099676,0.9170132921292231
0.07710775239738049,0.9553825502042417,0.9152695580765053,0.07616082750833951,0.947689216870528,0.9145041337380042
0.07382829107896045,0.9617884799286172,0.9252238428151166,0.08524581130880576,0.9679952676479633,0.9132764247747568
0.07821602574377148,0.9613264247223183,0.9226045862392143,0.08142082364513324,0.9474754562744727,0.9086682704778818
0.07734961173048725,0.9594384674672727,0.9195124793935705,0.07531897580394378,0.9419691058305594,0.9126449043934162
0.07358866819628963,0.9616674262064474,0.9266047897162261,0.06870629609777378,0.9667345881462097,0.9244884802744939
0.07294767932897364,0.9630047811402215,0.9229633454923276,0.06670815870165825,0.9568966031074524,0.9244182980977572
0.06788329893930091,0.9643707805209689,0.931428439087338,0.06731516552659181,0.9518486169668344,0.9231790350033686
0.06679248375197251,0.9665061456185801,0.9345185491773818,0.06774789811326908,0.9504838310755216,0.9210625841067388
0.06520039029419422,0.9653878841135237,0.9321254966435609,0.06333693174215463,0.9560883824641888,0.9268616850559528
0.06407361405177249,0.9651059729081614,0.933067798614502,0.061992625204416424,0.9603056082358727,0.9290581253858713
0.07010500064050709,0.9622495814605996,0.9270012654640056,0.06624668521376756,0.9623247751822839,0.925886686031635
0.061307609288228884,0.9670930008093516,0.9335865941312578,0.060532656140052356,0.9655398038717417,0.9313886578266437
0.055700042871413405,0.972263115423697,0.943434656770141,0.06287576272510566,0.970218681372129,0.9298292077504672
0.060140089580306304,0.9668273980970736,0.9357644065662667,0.062075574237566725,0.95741868019104,0.9286755140011127
0.0656208837473834,0.9645325420079408,0.9279869816921376,0.06688522862700316,0.9576336053701547,0.9237017493981582
0.06783975919501649,0.9643955804683544,0.9326632365032479,0.06699903968435067,0.9662209382423987,0.9245012173285851
0.07762344754128545,0.9617970331951424,0.9212616969037939,0.07215979523383655,0.9502460085428678,0.9218227542363681
0.06775663151509231,0.9637454361827286,0.9295379685031043,0.06417804899124,0.9633996119866004,0.9273388385772705
0.058028530674400156,0.968486836662999,0.9372254974312253,0.06239566665429335,0.967946313894712,0.9286528275563166
0.05783275021585049,0.9695793997358393,0.9390414048124243,0.0657758037917889,0.9729076394667993,0.9270117282867432
0.06468546028352445,0.9689875896330233,0.9366775265446415,0.06641699889531502,0.9669543688113873,0.925844261279473
0.06503717842753287,0.9653797613249885,0.9317584390993472,0.06421766945948967,0.9585459232330322,0.9298511651846079
0.058333780582028406,0.967565103813454,0.9368975041089235,0.06281283383186047,0.9547817890460675,0.9271250000366797
0.05584146761059485,0.970129504247948,0.9410954360608701,0.05754561235125248,0.9637724206997798,0.9333876829880935
0.055403084951211455,0.970233471305282,0.9430583903083095,0.06224750498166451,0.9544315200585586,0.9274162008212163
0.06234337858579777,0.9647981082951581,0.9339156978660159,0.0641619752232845,0.9548712922976568,0.9261214228776785
0.05059376086487814,0.9731414483653175,0.9464720697314651,0.062361739289302096,0.9572242223299466,0.9295955346180842
0.05473351782118833,0.9715684851010641,0.9410377586329425,0.061363462931834735,0.9588378942929782,0.9293102438633258
0.05271248464231138,0.9723910247838056,0.9440479278564453,0.05867376808936779,0.9629103816472567,0.9325736302595872
0.051730127073824406,0.9740314130429868,0.9433027483798839,0.060261994027174436,0.9609678662740267,0.9311805917666509
0.06510487488574451,0.965334822734197,0.9312315550115373,0.06464107993703622,0.9641967232410724,0.9237560675694392
0.05869478063174972,0.9681055314011044,0.9362621704737345,0.06197680045778935,0.9645780737583454,0.9306933558904208
0.05747042948173152,0.9707787588790611,0.9408299702185171,0.057491603665626966,0.959741798730997,0.9321634906988877
0.059143849510561536,0.9696519628719047,0.9379801783296797,0.056455595848652035,0.960528722176185,0.9341842761406531
0.053472414440302936,0.9723946441102911,0.9447029321281998,0.0578355138691572,0.9600917146756098,0.9329781623987051
0.05231793307595783,0.9708333434881987,0.9423721554102721,0.06277966384704296,0.9690553545951843,0.9294767379760742
0.04787661997532403,0.9741155416877182,0.947417547305425,0.06472006325538342,0.9582550892463098,0.9275604027968186
0.056278152115367075,0.9713291636219731,0.9437146716647677,0.07315841546425453,0.9433766374221215,0.9164178738227258
0.056748628340385576,0.9702173946080385,0.9390032490094503,0.060140278190374374,0.9673064121833215,0.9309796186593863
0.05216212774178496,0.9730093622649157,0.9445925255616506,0.05784125712055426,0.9648111416743352,0.9345267277497512
